,(P)Portentry,(Q)USdelivery,(R)UStime,(W)ITIvalues,(S)CSpresentation,(N)Portexit,(K)CStype,(B)shockintensity,date,subject,file_path,tone_playing_time_in_video,port_entry_time_in_video
897,1516.75,,,0.0,,1517.55,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1525.75
898,1517.57,,,0.0,,1517.94,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1526.57
899,1518.04,,,0.0,,1518.18,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1527.04
900,1518.32,,,0.0,,1518.34,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1527.32
901,1518.36,,,0.0,,1518.54,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1527.36
902,1518.59,,,0.0,,1518.62,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1527.59
903,1518.71,,,0.0,,1518.73,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1527.71
904,1518.75,,,0.0,,1519.85,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1527.75
905,1519.98,,,0.0,,1523.95,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1528.98
906,1524.27,,,0.0,,1524.34,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1533.27
907,1524.43,,,0.0,,1524.45,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1533.43
908,1524.73,,,0.0,,1525.8,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1533.73
909,1526.11,,,0.0,,1526.36,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1535.11
910,1526.42,,,0.0,,1526.44,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1535.42
911,1526.46,,,0.0,,1527.66,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1535.46
912,1527.77,,,0.0,,1528.43,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1536.77
913,1528.45,,,0.0,,1529.14,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1537.45
914,1529.27,,,0.0,,1530.03,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1538.27
915,1530.1,,,0.0,,1533.49,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1539.1
916,1533.76,,,0.0,,1535.87,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1542.76
917,1535.93,,,0.0,,1539.99,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1544.93
918,1540.16,,,0.0,,1542.1,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1549.16
919,1542.53,,,0.0,,1543.17,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1551.53
920,1543.44,,,0.0,,1543.65,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1552.44
921,1543.74,,,0.0,,1544.98,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1552.74
922,1545.51,,,0.0,,1546.58,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1554.51
923,1548.49,,,0.0,,1549.04,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1557.49
924,1549.91,,,0.0,,1549.98,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1558.91
925,1550.02,,,0.0,,1550.04,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1559.02
926,1550.18,,,0.0,,1550.2,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1559.18
927,1550.4,,,0.0,,1551.66,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1559.4
928,1551.92,,,0.0,,1552.01,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1560.92
929,1552.26,,,0.0,,1552.62,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1561.26
930,1552.88,,,0.0,,1557.18,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1561.88
931,1557.25,,,0.0,,1558.04,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1566.25
932,1558.88,,,0.0,,1558.92,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1567.88
933,1560.12,,,0.0,,1560.14,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1569.12
934,1560.16,,,0.0,,1560.18,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1569.16
935,1560.36,,,0.0,,1560.45,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1569.36
936,1560.52,,,0.0,,1562.15,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1569.52
937,1563.8,,,0.0,,1564.8,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1572.8
938,1565.0,,,0.0,,1566.81,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1574.0
939,1567.41,,,0.0,,1568.36,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1576.41
940,1568.5,,,0.0,,1568.6,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1577.5
941,1569.04,,,0.0,,1570.76,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1578.04
942,1572.23,,,0.0,,1572.58,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1581.23
943,1572.63,,,0.0,,1572.8,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1581.63
944,1572.89,,,0.0,,1572.93,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1581.89
945,1572.96,,,0.0,,1574.67,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1581.96
946,1576.6,,,0.0,,1576.64,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1585.6
947,1576.79,,,0.0,,1576.86,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1585.79
948,1577.02,,,0.0,,1577.05,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1586.02
949,1577.14,,,0.0,,1577.2,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1586.14
950,1577.28,,,0.0,,1577.31,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1586.28
951,1577.44,,,0.0,,1578.42,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1586.44
952,1578.7,,,0.0,,1580.85,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1587.7
953,1581.21,,,0.0,,1581.34,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1590.21
954,1581.52,,,0.0,,1581.55,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1590.52
955,1581.74,,,0.0,,1583.15,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1590.74
956,1583.47,,,0.0,,1583.88,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1592.47
957,1583.91,,,0.0,,1584.09,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1592.91
958,1584.13,,,0.0,,1584.31,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1593.13
959,1584.53,,,0.0,,1584.78,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1593.53
960,1585.0,,,0.0,,1587.91,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1594.0
961,1588.08,,,0.0,,1588.3,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1597.08
962,1588.39,,,0.0,,1588.66,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1597.39
963,1589.6,,,0.0,,1591.93,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1598.6
964,1591.96,,,0.0,,1592.79,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1600.96
965,1593.2,,,0.0,,1593.75,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1602.2
966,1594.17,,,0.0,,1594.21,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1603.17
967,1594.3,,,0.0,,1595.47,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1603.3
968,1595.98,,,0.0,,1596.49,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1604.98
969,1597.78,,,0.0,,1598.48,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1606.78
970,1598.56,,,0.0,,1599.22,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1607.56
971,1599.49,,,0.0,,1601.09,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1608.49
972,1601.71,,,0.0,,1606.4,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1610.71
973,1607.04,,,0.0,,1607.2,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1616.04
974,1607.42,,,0.0,,1607.45,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1616.42
975,1607.47,,,0.0,,1608.06,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1616.47
976,1608.2,,,0.0,,1611.06,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1617.2
977,1611.87,,,0.0,,1612.56,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1620.87
978,1613.65,,,0.0,,1613.81,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1622.65
979,1613.85,,,0.0,,1614.22,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1622.85
980,1614.35,,,0.0,,1614.64,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1623.35
981,1614.73,,,0.0,,1615.3,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1623.73
982,1615.38,,,0.0,,1617.28,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1624.38
983,1619.98,,,0.0,,1621.22,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1628.98
984,1621.29,,,0.0,,1622.21,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1630.29
985,1622.23,,,0.0,,1622.37,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1631.23
986,1622.86,,,0.0,,1622.91,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1631.86
987,1623.23,,,0.0,,1623.92,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1632.23
988,1624.02,,,0.0,,1635.89,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1633.02
989,1635.95,,,0.0,,1636.99,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1644.95
990,1637.05,,,0.0,,1637.79,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1646.05
991,1637.9,,,0.0,,1638.44,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1646.9
992,1638.52,,,0.0,,1639.15,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1647.52
993,1639.22,,,0.0,,1639.86,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1648.22
994,1639.93,,,0.0,,1640.55,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1648.93
995,1640.58,,,0.0,,1641.2,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1649.58
996,1641.27,,,0.0,,1642.03,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1650.27
997,1642.07,,,0.0,,1642.66,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1651.07
998,1642.72,,,0.0,,1643.44,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1651.72
999,1643.49,,,0.0,,1644.1,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1652.49
1000,1644.19,,,0.0,,1648.86,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1653.19
1001,1648.9,,,0.0,,1649.43,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1657.9
1002,1649.99,,,0.0,,1650.06,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1658.99
1003,1650.12,,,0.0,,1650.18,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1659.12
1004,1650.2,,,0.0,,1663.53,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1659.2
1005,1665.99,,,0.0,,1666.01,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1674.99
1006,1666.03,,,0.0,,1667.17,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1675.03
1007,1667.91,,,0.0,,1668.67,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1676.91
1008,1668.69,,,0.0,,1672.01,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1677.69
1009,1672.85,,,0.0,,1676.02,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1681.85
1010,1676.09,,,0.0,,1677.08,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1685.09
1011,1677.18,,,0.0,,1677.2,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1686.18
1012,1677.49,,,0.0,,1677.59,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1686.49
1013,1677.89,,,0.0,,1679.48,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1686.89
1014,1682.01,,,0.0,,1682.09,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1691.01
1015,1682.26,,,0.0,,1682.77,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1691.26
1016,1683.51,,,0.0,,1685.73,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1692.51
1017,1686.43,,,0.0,,1687.08,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1695.43
1018,1687.29,,,0.0,,1689.48,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1696.29
1019,1690.41,,,0.0,,1691.79,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1699.41
1020,1692.97,,,0.0,,1696.16,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1701.97
1021,1696.97,,,0.0,,1697.72,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1705.97
1022,1697.76,,,0.0,,1702.11,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1706.76
1023,1702.15,,,0.0,,1703.01,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1711.15
1024,1707.68,,,0.0,,1707.81,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1716.68
1025,1707.83,,,0.0,,1713.74,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1716.83
1026,1713.77,,,0.0,,1714.0,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1722.77
1027,1714.25,,,0.0,,1714.81,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1723.25
1028,1714.86,,,0.0,,1715.18,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1723.86
1029,1715.76,,,0.0,,1716.58,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1724.76
1030,1716.75,,,0.0,,1717.34,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1725.75
1031,1717.39,,,0.0,,1718.09,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1726.39
1032,1718.18,,,0.0,,1718.84,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1727.18
1033,1718.92,,,0.0,,1719.83,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1727.92
1034,1719.88,,,0.0,,1720.4,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1728.88
1035,1720.48,,,0.0,,1721.12,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1729.48
1036,1721.21,,,0.0,,1721.64,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1730.21
1037,1722.41,,,0.0,,1722.51,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1731.41
1038,1722.75,,,0.0,,1724.01,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1731.75
1039,1724.06,,,0.0,,1725.28,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1733.06
1040,1725.42,,,0.0,,1726.31,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1734.42
1041,1726.78,,,0.0,,1732.14,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1735.78
1042,1732.38,,,0.0,,1733.67,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1741.38
1043,1734.37,,,0.0,,1734.44,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1743.37
1044,1734.54,,,0.0,,1734.64,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1743.54
1045,1734.77,,,0.0,,1741.65,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1743.77
1046,1742.01,,,0.0,,1746.55,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1751.01
1047,1746.89,,,0.0,,1746.93,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1755.89
1048,1747.38,,,0.0,,1747.69,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1756.38
1049,1747.78,,,0.0,,1748.75,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1756.78
1050,1749.19,,,0.0,,1749.22,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1758.19
1051,1749.25,,,0.0,,1749.29,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1758.25
1052,1749.31,,,0.0,,1749.35,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1758.31
1053,1749.37,,,0.0,,1752.43,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1758.37
1054,1753.26,,,0.0,,1758.68,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1762.26
1055,1758.77,,,0.0,,1758.8,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1767.77
1056,1758.82,,,0.0,,1759.76,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1767.82
1057,1760.01,,,0.0,,1760.09,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1769.01
1058,1760.16,,,0.0,,1760.74,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1769.16
1059,1760.93,,,0.0,,1761.39,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1769.93
1060,1761.54,,,0.0,,1762.09,0.0,0.0,20220520,2.1 v 1.3,./data/med_pc/2022-05-20_10h24m_Subject 2.1 v 1.3.txt,,1770.54
